transaction_id,time_of_purchase,purchase_amount,customer_id,fname,lname,age,addr_city,email,has_paid_before,annual_salary,type_of_goods,delivery_city,ip_country,is_fraud
2069163,22:26:35,200,75619,Per,Soderberg,26,Goteborg,per.soderberg@hotmail.com,t,50000,Clothing,Goteborg,SE,f
2070203,11:49:02,1120,89458,Per,Pettersson,45,Stockholm,per.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2071113,19:32:02,1209,65109,Per,Berglund,29,Örebro,per_berglund@hotmail.com,t,392000,Books,Örebro,SE,f
2071555,2:38:56,5370,117641,Per,Danielsson,35,Stockholm,per.danielsson@hotmail.com,t,29000,Clothing,Stockholm,SE,f
2071763,3:07:39,354,21012,Per,Andersson,39,Knivsta,pe.a@hotmail.com,t,274000,Clothing,Malmö,SE,f
2073115,19:19:13,200,58569,Per,Olofsson,77,Malmö,per_olofsson@hotmail.com,f,100000,Tickets,Malmö,SE,f
2076573,19:23:01,1209,118215,Per,Nystrom,66,Nykvarn,per_nystrom@hotmail.com,t,398000,Books,Linköping,SE,f
2075858,21:22:03,4904,71884,Per,Lundgren,62,Uppsala,per_lundgren@hotmail.com,f,40000,Electronics,Uppsala,SE,f
2075897,11:26:14,4904,68308,Per,Sandberg,36,Stockholm,per_sandberg@hotmail.com,f,396000,Electronics,Stockholm,SE,f
2077834,17:06:17,15684,96155,Per,Eriksson,54,Stockholm,per.eriksson@hotmail.com,t,14000,Clothing,Stockholm,SE,f
2078952,11:08:02,100,56406,Per,Svensson,19,Stockholm,per_svensson@hotmail.com,t,389000,Food,Stockholm,SE,f
2080161,18:39:06,3850,18362,Per,Jansson,77,Uppsala,per.jansson@hotmail.com,t,-,Clothing,Uppsala,SE,f
2080382,12:10:43,100,97793,Per,Hansson,23,Stockholm,per_hansson@hotmail.com,t,60000,Food,Stockholm,SE,f
2081487,4:14:13,342,29963,Per,Jonsson,62,Västerås,per_jonsson@hotmail.com,t,13000,Clothing,Västerås,SE,f
2087376,7:17:15,12103,5926,Per,Forsberg,58,Goteborg,per_forsberg@hotmail.com,t,439000,Clothing,Stockholm,SE,f
2088195,22:43:00,669,100330,Per,Lindqvist,31,Goteborg,per_lindqvist@hotmail.com,t,51000,Clothing,Goteborg,SE,f
2088949,11:28:52,242,16863,Per,Lundin,73,Örebro,per.l@hotmail.com,t,76000,Tickets,Stockholm,SE,f
2091172,22:26:35,200,75619,Per,Soderberg,26,Goteborg,per.soderberg@hotmail.com,t,50000,Clothing,Goteborg,SE,f
2092212,11:49:02,1120,89458,Per,Pettersson,45,Stockholm,per.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2093122,19:32:02,1209,65109,Per,Berglund,29,Örebro,per_berglund@hotmail.com,t,392000,Books,Örebro,SE,f
2093564,2:38:56,5370,117641,Per,Danielsson,35,Stockholm,per.danielsson@hotmail.com,t,29000,Clothing,Stockholm,SE,f
2093772,3:07:39,354,21012,Per,Andersson,39,Knivsta,pe.a@hotmail.com,t,274000,Clothing,Malmö,SE,f
2095124,19:19:13,200,58569,Per,Olofsson,77,Malmö,per_olofsson@hotmail.com,f,100000,Tickets,Malmö,SE,f
2097867,21:22:03,4904,71884,Per,Lundgren,62,Uppsala,per_lundgren@hotmail.com,f,40000,Electronics,Uppsala,SE,f
2097906,11:26:14,4904,68308,Per,Sandberg,36,Stockholm,per_sandberg@hotmail.com,f,396000,Electronics,Stockholm,SE,f
2098582,19:23:01,1209,118215,Per,Nystrom,66,Nykvarn,per_nystrom@hotmail.com,t,398000,Books,Linköping,SE,f
2099843,17:06:17,15684,96155,Per,Eriksson,54,Stockholm,per.eriksson@hotmail.com,t,14000,Clothing,Stockholm,SE,f
2100961,11:08:02,100,56406,Per,Svensson,19,Stockholm,per_svensson@hotmail.com,t,389000,Food,Stockholm,SE,f
2102170,18:39:06,3850,18362,Per,Jansson,77,Uppsala,per.jansson@hotmail.com,t,-,Clothing,Uppsala,SE,f
2102391,12:10:43,100,97793,Per,Hansson,23,Stockholm,per_hansson@hotmail.com,t,60000,Food,Stockholm,SE,f
2103496,4:14:13,342,29963,Per,Jonsson,62,Västerås,per_jonsson@hotmail.com,t,13000,Clothing,Västerås,SE,f
2109385,7:17:15,12103,5926,Per,Forsberg,58,Goteborg,per_forsberg@hotmail.com,t,439000,Clothing,Stockholm,SE,f
2110204,22:43:00,669,100330,Per,Lindqvist,31,Goteborg,per_lindqvist@hotmail.com,t,51000,Clothing,Goteborg,SE,f
2110958,11:28:52,242,16863,Per,Lundin,73,Örebro,per.l@hotmail.com,t,76000,Tickets,Stockholm,SE,f
2113181,22:26:35,200,75619,Per,Soderberg,26,Goteborg,per.soderberg@hotmail.com,t,50000,Clothing,Goteborg,SE,f
2114221,11:49:02,1120,89458,Per,Pettersson,45,Stockholm,per.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2115131,19:32:02,1209,65109,Per,Berglund,29,Örebro,per_berglund@hotmail.com,t,392000,Books,Örebro,SE,f
2115573,2:38:56,5370,117641,Per,Danielsson,35,Stockholm,per.danielsson@hotmail.com,t,29000,Clothing,Stockholm,SE,f
2045243,17:36:45,11020,83380,Pernilla,Gunnarsson,28,Stockholm,pernilla.gunnarsson@hotmail.com,t,9000,Clothing,Stockholm,SE,f
2021843,13:31:54,8937,88032,Pernilla,Lundgren,76,Goteborg,pernilla.lundgren@hotmail.com,t,91000,Clothing,Goteborg,NO,f
2042643,8:42:09,7691,82871,Pernilla,Hakansson,57,Uppsala,pernilla_hakansson@hotmail.com,f,3000,Electronics,Uppsala,SE,f
2006243,16:53:48,7113,20773,Pernilla,Carlsson,55,Uppsala,pernilla_carlsson@hotmail.com,t,167000,Food,Uppsala,SE,f
2015343,13:14:47,6139,15354,Pernilla,Lindgren,42,Västerås,pernilla_lindgren@hotmail.com,f,207000,Tickets,Västerås,SE,f
2047843,16:58:44,5528,23786,Pernilla,Nystrom,77,Stockholm,pernilla.nystrom@telia.com,f,4000,Electronics,Stockholm,,f
2002343,11:02:49,4808,29407,Pernilla,Hansson,20,Uppsala,pernilla.hansson@hotmail.com,t,83000,Books,Uppsala,SE,f
2032243,8:34:22,4636,77519,Pernilla,Sjoberg,24,Örebro,pernilla_sjoberg@hotmail.com,t,10000,Books,Örebro,SE,f
2012743,11:43:21,4631,76593,Pernilla,Olofsson,26,Uppsala,pernilla.olofsson@hotmail.com,t,15000,Clothing,Uppsala,SE,f
1994543,20:06:13,2721,41208,Pernilla,Persson,29,Västerås,per_persson@yahoo.se,f,-,Electronics,Västerås,SE,f
1989343,18:36:41,2452,24409,Pernilla,Nilsson,41,Stockholm,pernilla.nilsson@hotmail.com,t,91000,Electronics,Stockholm,NO,f
2011443,16:18:28,2421,104941,Pernilla,Lindstrom,32,Stockholm,pernilla.lindstrom@hotmail.com,t,206000,Tickets,Stockholm,SE,f
2038743,18:38:57,2047,117535,Pernilla,Eklund,52,Malmö,pernilla.eklund@hotmail.com,t,435000,Food,Malmö,SE,f
2027043,14:10:09,1920,64929,Pernilla,Fredriksson,53,Stockholm,pernilla.fredriksson@hotmail.com,t,470000,Clothing,Stockholm,,f
2033543,7:53:27,1915,36314,Pernilla,Lind,26,Stockholm,pernilla_lind@gmail.com,t,-,Clothing,Stockholm,UK,f
2016643,16:02:09,1809,109168,Pernilla,Lundberg,56,Lund,pernilla.lundberg@hotmail.com,t,30000,Tickets,Lund,SE,f
2040043,15:12:32,1539,111183,Pernilla,Bergman,55,Nykvarn,per_bergman@hotmail.com,t,5000,Clothing,Uppsala,SE,f
2008843,20:46:23,1209,15747,Pernilla,Petersson,68,Malmö,pernilla.petersson@yahoo.se,t,23000,Dating,Malmö,SE,f
2030943,19:22:46,1209,112693,Pernilla,Forsberg,52,Knivsta,pe.f@hotmail.com,t,381000,Tickets,Örebro,SE,f
2028343,19:00:01,1209,30827,Pernilla,Henriksson,47,Knivsta,per_henriksson@hotmail.com,t,236000,Clothing,Linköping,SE,f
2003643,16:09:31,1202,92399,Pernilla,Bengtsson,28,Linköping,per_bengtsson@hotmail.com,t,146000,Books,Linköping,SE,f
1995843,21:44:27,1106,22140,Pernilla,Svensson,60,Stockholm,pernilla.svensson@telia.com,f,20000,Clothing,Stockholm,,f
2004943,17:22:59,861,43576,Pernilla,Lindberg,65,Uppsala,pernilla.lindberg@hotmail.com,t,78000,Clothing,Uppsala,SE,f
1986743,16:19:49,823,71428,Pernilla,Johansson,76,Stockholm,pernilla.johansson@hotmail.com,t,24000,Books,Stockholm,SE,f
1999743,17:06:54,663,44127,Pernilla,Jonsson,56,Västerås,per_jonsson@hotmail.com,t,118000,Clothing,Västerås,SE,f
2024443,18:33:07,614,41139,Pernilla,Axelsson,36,Malmö,pernilla.axelsson@hotmail.com,t,473000,Clothing,Malmö,SE,f
1985443,17:32:23,573,83724,Pernilla,Andersson,69,Stockholm,pernilla.andersson@hotmail.com,t,239000,Clothing,Stockholm,SE,f
1993243,22:28:45,531,96062,Pernilla,Olsson,77,Knivsta,ovd@outlook.com,t,426000,Clothing,Goteborg,DK,f
2007543,17:24:37,412,30318,Pernilla,Jonsson,23,Malmö,pernilla.jonsson@hotmail.com,t,144000,Books,Malmö,SE,f
2014043,17:18:13,175,110883,Pernilla,Gustavsson,65,Linköping,per_gustavsson@hotmail.com,t,311000,Clothing,Linköping,SE,f
2043943,21:11:15,160,72509,Pernilla,Holm,33,Nykvarn,per_holm@hotmail.com,f,60000,Tickets,Västerås,NO,f
1998443,12:24:47,133,21390,Pernilla,Pettersson,43,Stockholm,pernilla_pettersson@hotmail.com,t,99000,Tickets,Stockholm,SE,f
2036143,13:12:41,127,53245,Pernilla,Engstrom,73,Uppsala,pernilla.engstrom@hotmail.com,t,324000,Clothing,Uppsala,SE,f
2025743,4:09:28,121,63179,Pernilla,Sandberg,30,Linköping,pernilla_sandberg@hotmail.com,t,1000,Tickets,Linköping,SE,f
1997143,8:12:53,119,38122,Pernilla,Gustafsson,36,Stockholm,pernilla.gustafsson@hotmail.com,t,2000,Clothing,Stockholm,SE,f
1988043,17:31:17,112,62439,Pernilla,Karlsson,50,Knivsta,per_karlsson@hotmail.com,t,361000,Clothing,Uppsala,SE,f
2023143,7:51:45,105,115697,Pernilla,Berg,67,Stockholm,pernilla.berg@hotmail.com,t,-,Clothing,Stockholm,SE,f
2034843,11:46:03,104,117079,Pernilla,Lindqvist,37,Stockholm,pernilla_lindqvist@hotmail.com,f,484000,Dating,Stockholm,SE,f
2020543,17:49:50,104,21348,Pernilla,Berglund,76,Örebro,per_berglund@hotmail.com,t,461000,Clothing,Örebro,SE,f
2029643,17:41:29,103,119402,Pernilla,Mattsson,50,Stockholm,pernilla.mattsson@hotmail.com,t,81000,Clothing,Stockholm,SE,f
2037443,17:50:33,101,103867,Pernilla,Lundin,33,Uppsala,pernilla.lundin@hotmail.com,t,-,Clothing,Uppsala,SE,f
2010143,17:17:50,101,115421,Pernilla,Magnusson,65,Goteborg,pernilla.magnusson@hotmail.com,t,24000,Food,Goteborg,SE,f
2046543,17:39:20,101,26046,Pernilla,Soderberg,60,Linköping,per_soderberg@hotmail.com,t,37000,Books,Linköping,SE,f
2049143,14:04:05,100,84510,Pernilla,Holmberg,62,Uppsala,pernilla.holmberg@hotmail.com,t,499000,Tickets,Uppsala,SE,f
1991943,15:52:27,100,1342,Pernilla,Larsson,55,Stockholm,pernilla.larsson@hotmail.com,t,33000,Clothing,Stockholm,SE,f
2041343,13:37:09,100,14656,Pernilla,Danielsson,24,Örebro,pernilla_danielsson@hotmail.com,f,290000,Books,Örebro,SE,f
2019243,17:13:51,100,51720,Pernilla,Jakobsson,29,Uppsala,pernilla.jakobsson@hotmail.com,t,72000,Dating,Uppsala,SE,f
2049923,3:18:36,336,62439,Pernilla,Karlsson,50,Knivsta,per_karlsson@hotmail.com,t,361000,Clothing,Uppsala,SE,f
2052224,22:05:44,312,117079,Pernilla,Lindqvist,37,Stockholm,pernilla_lindqvist@hotmail.com,f,484000,Dating,Stockholm,SE,f
2052484,15:24:56,100,14656,Pernilla,Danielsson,24,Örebro,pernilla_danielsson@hotmail.com,f,290000,Books,Örebro,SE,f
2057294,14:54:08,238,38122,Pernilla,Gustafsson,36,Stockholm,pernilla.gustafsson@hotmail.com,t,2000,Clothing,Stockholm,SE,f
2057554,19:50:06,266,21390,Pernilla,Pettersson,43,Stockholm,pernilla_pettersson@hotmail.com,t,99000,Tickets,Stockholm,SE,f
2058438,18:47:08,9616,29407,Pernilla,Hansson,20,Uppsala,pernilla.hansson@hotmail.com,t,83000,Books,Uppsala,SE,f
2058711,2:11:47,3606,92399,Pernilla,Bengtsson,28,Linköping,per_bengtsson@hotmail.com,t,146000,Books,Linköping,SE,f
2059296,2:37:21,21339,20773,Pernilla,Carlsson,55,Uppsala,pernilla_carlsson@hotmail.com,t,167000,Food,Uppsala,SE,f
2060531,17:12:31,2421,104941,Pernilla,Lindstrom,32,Stockholm,pernilla.lindstrom@hotmail.com,t,206000,Tickets,Stockholm,SE,f
2062403,1:03:59,200,51720,Pernilla,Jakobsson,29,Uppsala,pernilla.jakobsson@hotmail.com,t,72000,Dating,Uppsala,SE,f
2062715,19:55:36,104,21348,Pernilla,Berglund,76,Örebro,per_berglund@hotmail.com,t,461000,Clothing,Örebro,SE,f
2063352,16:17:13,315,115697,Pernilla,Berg,67,Stockholm,pernilla.berg@hotmail.com,t,-,Clothing,Stockholm,SE,f
2064158,12:54:39,363,63179,Pernilla,Sandberg,30,Linköping,pernilla_sandberg@hotmail.com,t,1000,Tickets,Linköping,SE,f
2066589,17:35:44,254,53245,Pernilla,Engstrom,73,Uppsala,pernilla.engstrom@hotmail.com,t,324000,Clothing,Uppsala,SE,f
2068851,18:38:59,11020,83380,Pernilla,Gunnarsson,28,Stockholm,pernilla.gunnarsson@hotmail.com,t,9000,Clothing,Stockholm,SE,f
2069241,22:01:06,202,26046,Pernilla,Soderberg,60,Linköping,per_soderberg@hotmail.com,t,37000,Books,Linköping,SE,f
2070112,17:33:37,573,83724,Pernilla,Andersson,69,Stockholm,pernilla.andersson@hotmail.com,t,239000,Clothing,Stockholm,SE,f
2070346,19:30:39,3840,64929,Pernilla,Fredriksson,53,Stockholm,pernilla.fredriksson@hotmail.com,t,470000,Clothing,Stockholm,,f
2071932,3:18:36,336,62439,Pernilla,Karlsson,50,Knivsta,per_karlsson@hotmail.com,t,361000,Clothing,Uppsala,SE,f
2074233,22:05:44,312,117079,Pernilla,Lindqvist,37,Stockholm,pernilla_lindqvist@hotmail.com,f,484000,Dating,Stockholm,SE,f
2074493,15:24:56,100,14656,Pernilla,Danielsson,24,Örebro,pernilla_danielsson@hotmail.com,f,290000,Books,Örebro,SE,f
2079303,14:54:08,238,38122,Pernilla,Gustafsson,36,Stockholm,pernilla.gustafsson@hotmail.com,t,2000,Clothing,Stockholm,SE,f
2079563,19:50:06,266,21390,Pernilla,Pettersson,43,Stockholm,pernilla_pettersson@hotmail.com,t,99000,Tickets,Stockholm,SE,f
2080447,18:47:08,9616,29407,Pernilla,Hansson,20,Uppsala,pernilla.hansson@hotmail.com,t,83000,Books,Uppsala,SE,f
2080720,2:11:47,3606,92399,Pernilla,Bengtsson,28,Linköping,per_bengtsson@hotmail.com,t,146000,Books,Linköping,SE,f
2081305,2:37:21,21339,20773,Pernilla,Carlsson,55,Uppsala,pernilla_carlsson@hotmail.com,t,167000,Food,Uppsala,SE,f
2082540,17:12:31,2421,104941,Pernilla,Lindstrom,32,Stockholm,pernilla.lindstrom@hotmail.com,t,206000,Tickets,Stockholm,SE,f
2084412,1:03:59,200,51720,Pernilla,Jakobsson,29,Uppsala,pernilla.jakobsson@hotmail.com,t,72000,Dating,Uppsala,SE,f
2084724,19:55:36,104,21348,Pernilla,Berglund,76,Örebro,per_berglund@hotmail.com,t,461000,Clothing,Örebro,SE,f
2085361,16:17:13,315,115697,Pernilla,Berg,67,Stockholm,pernilla.berg@hotmail.com,t,-,Clothing,Stockholm,SE,f
2086167,12:54:39,363,63179,Pernilla,Sandberg,30,Linköping,pernilla_sandberg@hotmail.com,t,1000,Tickets,Linköping,SE,f
2088598,17:35:44,254,53245,Pernilla,Engstrom,73,Uppsala,pernilla.engstrom@hotmail.com,t,324000,Clothing,Uppsala,SE,f
2090860,18:38:59,11020,83380,Pernilla,Gunnarsson,28,Stockholm,pernilla.gunnarsson@hotmail.com,t,9000,Clothing,Stockholm,SE,f
2091250,22:01:06,202,26046,Pernilla,Soderberg,60,Linköping,per_soderberg@hotmail.com,t,37000,Books,Linköping,SE,f
2092121,17:33:37,573,83724,Pernilla,Andersson,69,Stockholm,pernilla.andersson@hotmail.com,t,239000,Clothing,Stockholm,SE,f
2092355,19:30:39,3840,64929,Pernilla,Fredriksson,53,Stockholm,pernilla.fredriksson@hotmail.com,t,470000,Clothing,Stockholm,,f
2093941,3:18:36,336,62439,Pernilla,Karlsson,50,Knivsta,per_karlsson@hotmail.com,t,361000,Clothing,Uppsala,SE,f
2096242,22:05:44,312,117079,Pernilla,Lindqvist,37,Stockholm,pernilla_lindqvist@hotmail.com,f,484000,Dating,Stockholm,SE,f
2096502,15:24:56,100,14656,Pernilla,Danielsson,24,Örebro,pernilla_danielsson@hotmail.com,f,290000,Books,Örebro,SE,f
2101312,14:54:08,238,38122,Pernilla,Gustafsson,36,Stockholm,pernilla.gustafsson@hotmail.com,t,2000,Clothing,Stockholm,SE,f
2101572,19:50:06,266,21390,Pernilla,Pettersson,43,Stockholm,pernilla_pettersson@hotmail.com,t,99000,Tickets,Stockholm,SE,f
2102456,18:47:08,9616,29407,Pernilla,Hansson,20,Uppsala,pernilla.hansson@hotmail.com,t,83000,Books,Uppsala,SE,f
2102729,2:11:47,3606,92399,Pernilla,Bengtsson,28,Linköping,per_bengtsson@hotmail.com,t,146000,Books,Linköping,SE,f
2103314,2:37:21,21339,20773,Pernilla,Carlsson,55,Uppsala,pernilla_carlsson@hotmail.com,t,167000,Food,Uppsala,SE,f
2104549,17:12:31,2421,104941,Pernilla,Lindstrom,32,Stockholm,pernilla.lindstrom@hotmail.com,t,206000,Tickets,Stockholm,SE,f
2106421,1:03:59,200,51720,Pernilla,Jakobsson,29,Uppsala,pernilla.jakobsson@hotmail.com,t,72000,Dating,Uppsala,SE,f
2106733,19:55:36,104,21348,Pernilla,Berglund,76,Örebro,per_berglund@hotmail.com,t,461000,Clothing,Örebro,SE,f
2107370,16:17:13,315,115697,Pernilla,Berg,67,Stockholm,pernilla.berg@hotmail.com,t,-,Clothing,Stockholm,SE,f
2108176,12:54:39,363,63179,Pernilla,Sandberg,30,Linköping,pernilla_sandberg@hotmail.com,t,1000,Tickets,Linköping,SE,f
2110607,17:35:44,254,53245,Pernilla,Engstrom,73,Uppsala,pernilla.engstrom@hotmail.com,t,324000,Clothing,Uppsala,SE,f
2112869,18:38:59,11020,83380,Pernilla,Gunnarsson,28,Stockholm,pernilla.gunnarsson@hotmail.com,t,9000,Clothing,Stockholm,SE,f
2113259,22:01:06,202,26046,Pernilla,Soderberg,60,Linköping,per_soderberg@hotmail.com,t,37000,Books,Linköping,SE,f
2114130,17:33:37,573,83724,Pernilla,Andersson,69,Stockholm,pernilla.andersson@hotmail.com,t,239000,Clothing,Stockholm,SE,f
2114364,19:30:39,3840,64929,Pernilla,Fredriksson,53,Stockholm,pernilla.fredriksson@hotmail.com,t,470000,Clothing,Stockholm,,f
1988771,13:44:47,17217,21331,Peter,Nilsson,70,Stockholm,peter.nilsson@hotmail.com,t,26000,Clothing,Stockholm,DK,f
1997871,8:16:00,13895,78008,Peter,Pettersson,45,Stockholm,peter_pettersson@hotmail.com,t,1000,Clothing,Stockholm,SE,f
2038171,18:35:28,12858,72784,Peter,Eklund,33,Stockholm,peter.eklund@hotmail.com,t,98000,Clothing,Stockholm,DK,f
2003071,11:36:25,11542,33423,Peter,Bengtsson,76,Goteborg,peter_bengtsson@gmail.com,f,199000,Clothing,Goteborg,,f
2043371,17:08:25,11216,116333,Peter,Holm,50,Goteborg,peter_holm@hotmail.com,f,74000,Clothing,Goteborg,SE,f
2039471,6:29:17,10182,118309,Peter,Bergman,63,Goteborg,peter_bergman@live.se,f,199000,Clothing,Goteborg,,f
2022571,7:08:30,9921,8276,Peter,Berg,66,Goteborg,peter_berg@gmail.com,t,181000,Dating,Goteborg,FI,f
1984871,18:09:44,9846,70979,Peter,Andersson,64,Stockholm,peter.andersson@hotmail.com,f,482000,Books,Stockholm,SE,f
2016071,17:24:16,8666,78447,Peter,Lundberg,55,Stockholm,peter.lundberg@telia.com,f,-,Food,Stockholm,,f
2030371,16:25:46,8615,145,Peter,Forsberg,22,Goteborg,peter.forsberg@hotmail.com,t,120000,Dating,Goteborg,SE,f
2036871,6:57:05,6967,40960,Peter,Lundin,52,Uppsala,peter_lundin@hotmail.com,t,159000,Clothing,Uppsala,NO,f
2047271,20:36:19,6904,107260,Peter,Nystrom,41,Stockholm,peter.nystrom@live.se,f,25000,Clothing,Stockholm,,f
2040771,12:56:57,5776,92282,Peter,Danielsson,40,Goteborg,peter.danielsson@hotmail.com,t,415000,Books,Goteborg,SE,f
2029071,15:56:19,4548,26456,Peter,Mattsson,66,Malmö,peter.mattsson@gmail.com,t,10000,Clothing,Malmö,SE,f
1986171,14:29:16,4255,94307,Peter,Johansson,67,Nykvarn,p.jo@hotmail.com,t,189000,Clothing,Västerås,SE,f
2014771,11:41:58,4219,3456,Peter,Lindgren,70,Lund,peter.lindgren@hotmail.com,f,260000,Clothing,Lund,NO,f
2027771,16:36:50,3971,113953,Peter,Henriksson,71,Stockholm,peter.henriksson@hotmail.com,t,63000,Clothing,Stockholm,SE,f
2035571,13:08:54,3821,107209,Peter,Engstrom,18,Malmö,peter.engstrom@hotmail.com,t,25000,Food,Malmö,SE,f
2026471,18:17:06,2713,61164,Peter,Fredriksson,31,Knivsta,p.fred@hotmail.com,t,75000,Clothing,Nykvarn,SE,f
2045971,16:21:10,2236,63832,Peter,Soderberg,52,Malmö,peter.soderberg@hotmail.com,t,153000,Electronics,Malmö,SE,f
2048571,15:43:23,1999,45977,Peter,Holmberg,39,Västerås,pet_holmberg@hotmail.com,f,443000,Clothing,Västerås,SE,f
2023871,13:03:40,1965,103522,Peter,Axelsson,74,Knivsta,pet_axelsson@hotmail.com,t,170000,Clothing,Örebro,SE,f
2025171,7:32:27,1930,122284,Peter,Sandberg,40,Stockholm,peter_sandberg@hotmail.com,t,-,Tickets,Stockholm,SE,f
2013471,17:24:26,1809,6920,Peter,Gustavsson,27,Stockholm,peter.gustavsson@hotmail.com,t,234000,Clothing,Stockholm,SE,f
1992671,17:41:25,1678,63128,Peter,Olsson,31,Stockholm,peter.olsson@hotmail.com,t,-,Clothing,Stockholm,NO,f
1999171,14:38:25,1659,73671,Peter,Jonsson,59,Linköping,pet_jonsson@hotmail.com,t,307000,Clothing,Linköping,SE,f
2008271,18:17:24,1467,7651,Peter,Petersson,73,Stockholm,peter_petersson@telia.com,f,52000,Electronics,Stockholm,UK,f
2000471,14:31:03,1342,23896,Peter,Jansson,38,Stockholm,peter_jansson@hotmail.com,f,231000,Books,Stockholm,SE,f
2001771,17:59:22,1209,1250,Peter,Hansson,77,Örebro,pet_hansson@hotmail.com,t,161000,Clothing,Örebro,SE,f
1996571,18:05:40,1209,120286,Peter,Gustafsson,31,Lund,peter.gustafsson@hotmail.com,t,17000,Clothing,Lund,SE,f
1990071,17:45:33,1209,104129,Peter,Eriksson,46,Örebro,pet_eriksson@hotmail.com,t,185000,Clothing,Örebro,SE,f
2005671,17:37:49,1107,35383,Peter,Carlsson,31,Linköping,pet_carlsson@telia.com,t,178000,Clothing,Linköping,SE,f
1995271,17:07:27,1099,11257,Peter,Svensson,51,Västerås,pet_svensson@hotmail.com,t,64000,Electronics,Västerås,SE,f
2006971,17:58:28,185,23052,Peter,Jonsson,77,Goteborg,peter.jonsson@hotmail.com,t,-,Clothing,Goteborg,SE,f
2010871,22:55:55,178,84618,Peter,Lindstrom,48,Örebro,pet_lindstrom@hotmail.com,f,298000,Clothing,Örebro,DK,f
2032971,16:20:56,122,64524,Peter,Lind,19,Stockholm,peter.lind@hotmail.com,t,132000,Clothing,Stockholm,SE,f
2012171,12:03:08,120,101229,Peter,Olofsson,25,Malmö,peter.olofsson@hotmail.com,t,74000,Clothing,Malmö,SE,f
2031671,17:21:47,116,57815,Peter,Sjoberg,38,Goteborg,peter.sjoberg@hotmail.com,t,32000,Clothing,Goteborg,SE,f
2017371,19:06:41,114,110565,Peter,Bergstrom,26,Nykvarn,pet_bergstrom@hotmail.com,t,171000,Clothing,Malmö,SE,f
1991371,13:55:24,110,75745,Peter,Larsson,61,Uppsala,peter.larsson@hotmail.com,t,304000,Food,Uppsala,SE,f
2019971,16:35:04,107,22281,Peter,Berglund,68,Stockholm,peter.berglund@hotmail.com,t,7000,Clothing,Stockholm,SE,f
2009571,16:11:29,106,46794,Peter,Magnusson,56,Stockholm,peter.magnusson@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2034271,17:19:26,106,34543,Peter,Lindqvist,53,Linköping,p.li@hotmail.com,t,363000,Clothing,Linköping,SE,f
2004371,17:34:01,104,63227,Peter,Lindberg,44,Knivsta,pet_lindberg@hotmail.com,t,219000,Clothing,Stockholm,SE,f
2018671,15:07:25,104,36494,Peter,Jakobsson,34,Uppsala,peter.jakobsson@hotmail.com,t,-,Clothing,Uppsala,SE,f
1993971,11:45:09,100,46623,Peter,Persson,72,Linköping,pet.per@hotmail.com,t,488000,Clothing,Linköping,SE,f
1987471,16:19:53,100,98973,Peter,Karlsson,76,Uppsala,peter.karlsson@hotmail.com,t,189000,Tickets,Uppsala,SE,f
2042071,11:32:26,100,53920,Peter,Hakansson,77,Nykvarn,peter_hakansson@hotmail.com,t,166000,Books,Västerås,SE,f
2021271,17:20:51,100,114935,Peter,Lundgren,77,Stockholm,peter.lundgren@hotmail.com,t,-,Clothing,Stockholm,SE,f
2049702,0:54:26,12765,94307,Peter,Johansson,67,Nykvarn,p.jo@hotmail.com,t,189000,Clothing,Västerås,SE,f
2049715,18:19:00,9846,70979,Peter,Andersson,64,Stockholm,peter.andersson@hotmail.com,f,482000,Books,Stockholm,SE,f
2050716,23:05:32,208,63227,Peter,Lindberg,44,Knivsta,pet_lindberg@hotmail.com,t,219000,Clothing,Stockholm,SE,f
2051795,5:07:08,8139,61164,Peter,Fredriksson,31,Knivsta,p.fred@hotmail.com,t,75000,Clothing,Nykvarn,SE,f
2052185,4:14:23,318,34543,Peter,Lindqvist,53,Linköping,p.li@hotmail.com,t,363000,Clothing,Linköping,SE,f
2052731,3:19:07,6708,63832,Peter,Soderberg,52,Malmö,peter.soderberg@hotmail.com,t,153000,Electronics,Malmö,SE,f
2053030,19:45:05,2684,23896,Peter,Jansson,38,Stockholm,peter_jansson@hotmail.com,f,231000,Books,Stockholm,SE,f
2055071,3:19:35,300,98973,Peter,Karlsson,76,Uppsala,peter.karlsson@hotmail.com,t,189000,Tickets,Uppsala,SE,f
2056033,18:04:45,220,75745,Peter,Larsson,61,Uppsala,peter.larsson@hotmail.com,t,304000,Food,Uppsala,SE,f
2059426,21:47:19,370,23052,Peter,Jonsson,77,Goteborg,peter.jonsson@hotmail.com,t,-,Clothing,Goteborg,SE,f
2060089,2:18:43,318,46794,Peter,Magnusson,56,Stockholm,peter.magnusson@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2060674,20:08:50,240,101229,Peter,Olofsson,25,Malmö,peter.olofsson@hotmail.com,t,74000,Clothing,Malmö,SE,f
2060986,20:51:25,3618,6920,Peter,Gustavsson,27,Stockholm,peter.gustavsson@hotmail.com,t,234000,Clothing,Stockholm,SE,f
